id,object,field,oldvalue,newvalue
001j000000Kzqa4AAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000Kzqa5AAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000Kzqa6AAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfHAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfIAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfJAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfMAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfNAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfOAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfQAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfRAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfTAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfUAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfaAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqffAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfhAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfiAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfmAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfvAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfxAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfyAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000Kzqg0AAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000Kzqg3AAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000Kzqg5AAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000Kzqg9AAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqgCAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqgDAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqgFAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqgHAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqgIAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqgOAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqgQAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000Kzqg1AAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
